SESSION,DATE,landmarkid,utme,utmn
78072,7/31/2012,Border Tree (Talek),745310,9838783
78075,7/31/2012,0,744387,9840038
78074,7/31/2012,Fig Tree Lugga - Top (Talek),743852,9840260
78073,7/31/2012,Fig Tree Lugga - Top (Talek),743852,9840260
78076,7/31/2012,0,743979,9841138
78084,8/2/2012,Dave Den (Talek),747491,9837478
78085,8/2/2012,0,747292,9837536
78083,8/2/2012,0,747043,9837784
78086,8/2/2012,0,746911,9837856
78088,8/2/2012,0,747027,9838166
78082,8/2/2012,Saga Lugga Crossing (Talek),746269,9838353
78087,8/2/2012,Coucal Crossing (Talek),746604,9838360
78080,8/2/2012,0,745002,9838762
78081,8/2/2012,0,744830,9838980
78088.1,8/2/2012,0,744739,9839497
78098,8/3/2012,~location non standard (),0,0
78091,8/3/2012,Vulture Crossing (Talek),0,0
78096,8/3/2012,0,747453,9836358
78102,8/3/2012,Lone Tree (Talek),748221.875,9836706
78092,8/3/2012,0,748265,9837052
78093,8/3/2012,Dave Den (Talek),747491,9837478
78104,8/3/2012,Dave Den (Talek),747491,9837478
78107,8/3/2012,Dave Den (Talek),747491,9837478
78090,8/3/2012,Dave Den (Talek),747491,9837478
78101,8/3/2012,Putrid Crossing (Talek),751982,9837697
78089,8/3/2012,"Rhino Skull Lugga, Bottom (Talek)",746786,9838026
78105,8/3/2012,0,746463,9838256
78094,8/3/2012,Maji Fisi (Talek),745018,9838398
78103,8/3/2012,Maji Fisi (Talek),745018,9838398
78100,8/3/2012,0,744764,9838662
78106,8/3/2012,Border Tree (Talek),745310,9838783
78099,8/3/2012,0,744816,9838999
78105,8/3/2012,0,745133,9839148
78095,8/3/2012,0,745344,9839536
78098,8/3/2012,0,744658,9839905
78098,8/3/2012,0,743807,9840129
78097,8/3/2012,0,743615,9840133
78108,8/4/2012,0,748646,9836742
78111,8/4/2012,"Stupid Bushes, Northwest Edge (Talek)",746431,9837129
78110,8/4/2012,Croton Edge Den (),746952,9837148
78115,8/4/2012,Croton Edge Den (),746952,9837148
78116,8/4/2012,Croton Edge Den (),746952,9837148
78112,8/4/2012,0,746265,9837236
78110,8/4/2012,0,746672,9837784
78109,8/4/2012,Rhino Tree (Talek),746530,9837867
78110,8/4/2012,Rhino Skull Lugga Crossing (Talek),746673,9837962
78113,8/4/2012,0,744669,9839714
78117,8/5/2012,0,746917,9836624
78118,8/5/2012,0,746829,9837101
78119,8/5/2012,Croton Edge Den (),746952,9837148
78120,8/5/2012,0,744570,9840112
78123,8/6/2012,0,747521,9837010
78121,8/6/2012,0,749045,9837076
78130,8/6/2012,Daffy Duck Shrub (Talek),747248,9837085
78131,8/6/2012,Croton Edge Den (),746952,9837148
78129,8/6/2012,Croton Edge Den (),746952,9837148
78127,8/6/2012,Croton Edge Den (),746952,9837148
78122,8/6/2012,Croton Edge Den (),746952,9837148
78123,8/6/2012,Teapot Tree Crossing (Talek),747432,9837579
78125,8/6/2012,0,747004,9837650
78124,8/6/2012,0,747285,9837720
78126,8/6/2012,Rhino Skull Lugga Crossing (Talek),746673,9837962
78135,8/6/2012,Saga Lugga Crossing (Talek),746269,9838353
78128,8/6/2012,0,746766,9838363
78134,8/6/2012,0,744639,9839920
78133,8/6/2012,0,744312,9840625
78132,8/6/2012,0,744223,9840713
78136,8/7/2012,0,747977,9836641
78137,8/7/2012,Croton Edge Den (),746952,9837148
78138,8/7/2012,0,746129,9837475
78142,8/10/2012,0,747791,9835237
78141,8/10/2012,0,748059,9835306
78143,8/10/2012,0,747613,9835319
78144,8/10/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78145,8/10/2012,Croton Edge Den (),746952,9837148
78139,8/10/2012,Putrid Crossing (Talek),751982,9837697
78140,8/10/2012,0,744019,9839587
78151,8/11/2012,0,747281,9835571
78146,8/11/2012,0,747024,9836624
78157,8/11/2012,Lone Tree (Talek),748221.875,9836706
78156,8/11/2012,Croton Edge Den (),746952,9837148
78146,8/11/2012,Croton Edge Den (),746952,9837148
78148,8/11/2012,Croton Edge Den (),746952,9837148
78146,8/11/2012,Croton Edge Den (),746952,9837148
78154,8/11/2012,0,747486,9837238
78155,8/11/2012,0,747439,9837304
78149,8/11/2012,Putrid Crossing (Talek),751982,9837697
78150,8/11/2012,0,750701,9837805
78153,8/11/2012,0,747723,9838018
78147,8/11/2012,0,745691,9838539
78152,8/11/2012,0,745418,9838928
78161,8/12/2012,Vulture Crossing (Talek),0,0
78164,8/12/2012,Vulture Crossing (Talek),0,0
78179,8/12/2012,0,747390,9835844
78165,8/12/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78166,8/12/2012,0,747646,9836734
78158,8/12/2012,0,748455,9836749
78174,8/12/2012,0,747634,9836755
78160,8/12/2012,Main Den One Creek Crossing (Talek),748080,9836916
78167,8/12/2012,0,747837,9837139
78182,8/12/2012,Croton Edge Den (),746952,9837148
78180,8/12/2012,Croton Edge Den (),746952,9837148
78159,8/12/2012,Croton Edge Den (),746952,9837148
78181,8/12/2012,0,746829,9837364
78168,8/12/2012,0,747481,9837428
78162,8/12/2012,No Name Hill Tree (Talek),748044,9837449
78168,8/12/2012,Teapot Tree Crossing (Talek),747432,9837579
78163,8/12/2012,Teapot Tree Crossing (Talek),747432,9837579
78183,8/12/2012,0,750705,9837805
78170,8/12/2012,Rhino Tree (Talek),746530,9837867
78175,8/12/2012,0,746407,9838250
78178,8/12/2012,"Horseshoe Lugga, Top (Talek)",744395,9838300
78171,8/12/2012,0,745850,9838448
78177,8/12/2012,0,742592,9839001
78173,8/12/2012,0,743691,9840189
78176,8/12/2012,0,743474,9840216
78172,8/12/2012,0,742984,9840360
78189,8/13/2012,0,747619,9836624
78195,8/13/2012,0,748382,9836682
78195,8/13/2012,0,748590,9836818
78194,8/13/2012,Croton Edge Den (),746952,9837148
78190,8/13/2012,Croton Edge Den (),746952,9837148
78184,8/13/2012,Cheetah Tree Crossing (Talek),748565,9837620
78191,8/13/2012,0,746815,9837630
78188,8/13/2012,0,746984,9838210
78192,8/13/2012,0,745622,9838478
78193,8/13/2012,0,743330,9838664
78185,8/13/2012,0,745154,9839125
78186,8/13/2012,0,744755,9839572
78187,8/13/2012,0,743645,9840175
78201,8/14/2012,0,748050,9835314
78200,8/14/2012,0,743487,9836400
78202,8/14/2012,0,748610,9836574
78204,8/14/2012,0,747039,9837052
78203,8/14/2012,Daffy Duck Shrub (Talek),747248,9837085
78205,8/14/2012,Croton Edge Den (),746952,9837148
78199,8/14/2012,Putrid Crossing (Talek),751982,9837697
78198,8/14/2012,Putrid Crossing (Talek),751982,9837697
78196,8/14/2012,0,748233,9837842
78196,8/14/2012,0,747889,9837962
78197,8/14/2012,0,743840,9840120
78206,8/16/2012,Cheetah Tree Crossing (Talek),748565,9837620
78207,8/16/2012,0,743583,9840182
78212,8/17/2012,0,747515,9836182
78214,8/17/2012,Lone Ranger Natal Den (),747004,9836618
78213,8/17/2012,0,747138,9836691
78214,8/17/2012,0,746929,9836905
78211,8/17/2012,0,748114,9836964
78209,8/17/2012,0,747599,9837074
78210,8/17/2012,Croton Edge Den (),746952,9837148
78215,8/17/2012,Croton Edge Den (),746952,9837148
78208,8/17/2012,Croton Edge Den (),746952,9837148
78239,8/18/2012,0,747644,9836696
78238,8/18/2012,0,747621,9836702
78216,8/18/2012,Lone Tree (Talek),748221.875,9836706
78225,8/18/2012,0,747182,9836715
78224,8/18/2012,0,747629,9836757
78235,8/18/2012,Den One Creek Den Complex (),747493,9836955
78226,8/18/2012,0,747083,9837084
78220,8/18/2012,Den One Creek Den Complex (),747634,9837096
78223,8/18/2012,Den One Creek Den Complex (),747634,9837096
78234,8/18/2012,Croton Edge Den (),746952,9837148
78237,8/18/2012,Croton Edge Den (),746952,9837148
78228,8/18/2012,Croton Edge Den (),746952,9837148
78217,8/18/2012,Croton Edge Den (),746952,9837148
78221,8/18/2012,Century Crossing (Talek),747636,9837248
78229.1,8/18/2012,0,747495,9837292
78218,8/18/2012,0,747127,9837296
78232,8/18/2012,0,747501,9837368
78236,8/18/2012,Dave Den (Talek),747491,9837478
78233,8/18/2012,Dave Den (Talek),747491,9837478
78231,8/18/2012,Dave Den (Talek),747491,9837478
78222,8/18/2012,Dave Den (Talek),747491,9837478
78219,8/18/2012,Dave Den (Talek),747491,9837478
78230,8/18/2012,Dave Den (Talek),747491,9837478
78240,8/18/2012,Suicide Crossing (Talek),751870,9837590
78229,8/18/2012,Putrid Crossing (Talek),751982,9837697
78227,8/18/2012,Saga Lugga Crossing (Talek),746269,9838353
78241,8/19/2012,Coucal Crossing (Talek),746604,9838360
78242,8/20/2012,0,747995,9836368
78247,8/20/2012,Stupid Tree (Talek),746997,9836480
78243,8/20/2012,0,747703,9836738
78244,8/20/2012,0,747703,9836738
78246.1,8/20/2012,0,747233,9836854
78248,8/20/2012,0,747233,9836854
78252,8/20/2012,0,744059,9837094
78249,8/20/2012,Croton Edge Den (),746952,9837148
78254,8/20/2012,Dave Den (Talek),747491,9837478
78253,8/20/2012,Dave Den (Talek),747491,9837478
78245,8/20/2012,Dave Den (Talek),747491,9837478
78246,8/20/2012,Dave Den (Talek),747491,9837478
78252.1,8/20/2012,0,747617,9837776
78250,8/20/2012,0,745541,9838590
78251,8/20/2012,0,745127,9839152
78270,8/21/2012,Culvert of 13 Lugga South (Talek),747880,9835456
78268,8/21/2012,Stupid Tree (Talek),747357,9836480
78271,8/21/2012,0,747665,9836714
78266,8/21/2012,0,747072,9836734
78272,8/21/2012,0,747579,9836861
78260,8/21/2012,0,747268,9836933
78265,8/21/2012,Leopard Sex Crossing (Talek),747704,9837000
78275,8/21/2012,Croton Edge Den (),746952,9837148
78267,8/21/2012,Croton Edge Den (),746952,9837148
78273,8/21/2012,Century Crossing (Talek),747636,9837248
78261,8/21/2012,Dave Den (Talek),747491,9837478
78263,8/21/2012,Dave Den (Talek),747491,9837478
78274,8/21/2012,Dave Den (Talek),747491,9837478
78262,8/21/2012,0,747217,9837538
78264,8/21/2012,Teapot Tree Crossing (Talek),747432,9837579
78255,8/21/2012,0,747497,9837972
78257,8/21/2012,0,747533,9838052
78256,8/21/2012,0,747439,9838056
78258,8/21/2012,0,746843,9838240
78276,8/21/2012,Coucal Crossing (Talek),746604,9838360
78269,8/21/2012,0,742232,9838688
78259,8/21/2012,0,743740,9839806
78282,8/22/2012,Nook (Talek),747100,9835502
78282,8/22/2012,0,747080,9835587
78282,8/22/2012,0,747029,9835765
78289,8/22/2012,0,747360,9836241
78281,8/22/2012,0,746895,9836627
78289,8/22/2012,Main Den One Creek Crossing (Talek),747497,9836633
78293,8/22/2012,0,747645,9836711
78279,8/22/2012,0,747319,9836892
78278,8/22/2012,Leopard Sex Crossing (Talek),747704,9837000
78286,8/22/2012,0,747609,9837089
78284,8/22/2012,0,747609,9837089
78280,8/22/2012,Croton Edge Den (),746952,9837148
78277,8/22/2012,Croton Edge Den (),746952,9837148
78294,8/22/2012,Croton Edge Den (),746952,9837148
78285,8/22/2012,Century Crossing (Talek),747636,9837248
78292,8/22/2012,0,747506,9837286
78291,8/22/2012,Dave Den (Talek),747491,9837478
78290,8/22/2012,Dave Den (Talek),747491,9837478
78287,8/22/2012,0,745572,9838558
78288,8/22/2012,0,747656,9839802
78300,8/23/2012,~location non standard (),0,0
78301,8/23/2012,0,746567,9834728
78303,8/23/2012,0,745754,9834904
78298,8/23/2012,0,748275,9834958
78303,8/23/2012,0,745645,9834986
78304,8/23/2012,0,745645,9834986
78299,8/23/2012,0,745825,9834988
78302,8/23/2012,0,745894,9835008
78297,8/23/2012,Magic Culvert (Talek),747371,9836013
78296,8/23/2012,0,747331,9836349
78306,8/23/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78305,8/23/2012,Dave Den (Talek),747491,9837478
78295,8/23/2012,Putrid Crossing (Talek),751982,9837697
78307,8/23/2012,0,750477,9837748
78319,8/24/2012,0,746834,9834298
78320,8/24/2012,0,746834,9834298
78318,8/24/2012,0,746413,9834801
78322,8/24/2012,0,747679,9835044
78321,8/24/2012,0,747733,9835094
78323,8/24/2012,0,746590,9835232
78336,8/24/2012,0,747747,9835303
78325,8/24/2012,0,747088,9835368
78324,8/24/2012,0,747088,9835368
78323.1,8/24/2012,0,747088,9835368
78323,8/24/2012,0,746986,9835444
78326,8/24/2012,Nook (Talek),747100,9835502
78316,8/24/2012,Nook (Talek),747100,9835502
78317,8/24/2012,Nook (Talek),747100,9835502
78314,8/24/2012,0,747163,9835719
78315,8/24/2012,0,747163,9835719
78313,8/24/2012,0,747292,9835782
78311,8/24/2012,0,747355,9836373
78326,8/24/2012,0,747457,9836406
78309,8/24/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78335,8/24/2012,0,748560,9836678
78331,8/24/2012,0,747155,9836884
78312,8/24/2012,0,747139,9836888
78326,8/24/2012,0,747518,9836950
78333,8/24/2012,0,746889,9837042
78334,8/24/2012,0,747593,9837096
78332,8/24/2012,Croton Edge Den (),746952,9837148
78329,8/24/2012,Croton Edge Den (),746952,9837148
78337,8/24/2012,Croton Edge Den (),746952,9837148
78330,8/24/2012,Croton Edge Den (),746952,9837148
78328,8/24/2012,Century Crossing (Talek),747636,9837248
78310,8/24/2012,Dave Den (Talek),747491,9837478
78327,8/24/2012,Dave Den (Talek),747491,9837478
78329,8/24/2012,Rhino Skull Lugga Crossing (Talek),746673,9837962
78308,8/24/2012,0,743365,9840268
78340,8/25/2012,Paula's Pond (Talek),749351,9834286
78339,8/25/2012,0,747239,9835908
78341,8/25/2012,0,747887,9836762
78345,8/25/2012,0,747233,9836926
78344,8/25/2012,Croton Edge Den (),746952,9837148
78338,8/25/2012,Dave Den (Talek),747491,9837478
78346,8/25/2012,Dave Den (Talek),747491,9837478
78347,8/25/2012,Dave Den (Talek),747491,9837478
78343,8/25/2012,Dave Den (Talek),747491,9837478
78348,8/25/2012,0,746799,9837884
78349,8/25/2012,0,746440,9838224
78342,8/25/2012,0,745227,9839117
78353,8/26/2012,Dave Den (Talek),,0
78360,8/26/2012,0,747815,9833923
78359,8/26/2012,0,747874,9834779
78356,8/26/2012,Nook (Talek),747100,9835502
78357,8/26/2012,Nook (Talek),747100,9835502
78361,8/26/2012,Magic Culvert (Talek),747371,9836013
78362,8/26/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78350,8/26/2012,0,747660,9836703
78354,8/26/2012,0,747336,9836901
78358,8/26/2012,Century Crossing (Talek),747495,9837107
78355,8/26/2012,Croton Edge Den (),746952,9837148
78351,8/26/2012,Leopard Crossing (Talek),752229,9837166
78352,8/26/2012,0,747451,9837367
78365,8/27/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78364,8/27/2012,0,747590,9837100
78368,8/27/2012,Croton Edge Den (),746952,9837148
78366,8/27/2012,Croton Edge Den (),746952,9837148
78366,8/27/2012,0,746737,9837454
78367,8/27/2012,Dave Den (Talek),747491,9837478
78369,8/27/2012,Saga Lugga Crossing (Talek),746269,9838353
78363,8/27/2012,0,743070,9840214
78371,8/28/2012,0,746088,9835084
78372,8/28/2012,Nook (Talek),747100,9835502
78372,8/28/2012,0,746982,9835586
78385,8/28/2012,0,747581,9836945
78390,8/28/2012,0,747576,9837122
78391,8/28/2012,0,747576,9837122
78382,8/28/2012,0,747577,9837122
78375,8/28/2012,Croton Edge Den (),746952,9837148
78392,8/28/2012,Croton Edge Den (),746952,9837148
78386,8/28/2012,Croton Edge Den (),746952,9837148
78383,8/28/2012,Century Crossing (Talek),747636,9837248
78387,8/28/2012,0,747538,9837390
78388,8/28/2012,0,747538,9837399
78378,8/28/2012,Dave Den (Talek),747491,9837478
78377,8/28/2012,Dave Den (Talek),747491,9837478
78376,8/28/2012,Dave Den (Talek),747491,9837478
78379,8/28/2012,Dave Den (Talek),747491,9837478
78370,8/28/2012,Dave Den (Talek),747491,9837478
78380,8/28/2012,Dave Den (Talek),747491,9837478
78381,8/28/2012,Dave Den (Talek),747491,9837478
78389,8/28/2012,Dave Den (Talek),747491,9837478
78384,8/28/2012,Dave Den (Talek),747491,9837478
78392,8/28/2012,0,746696,9837595
78384,8/28/2012,0,746062,9838304
78374,8/28/2012,Saga Lugga Crossing (Talek),746269,9838353
78373,8/28/2012,0,745133,9839152
78396,8/29/2012,0,747160,9835875
78397,8/29/2012,0,747160,9835875
78395,8/29/2012,Stupid Tree (Talek),746997,9836480
78395,8/29/2012,0,746843,9836609
78393,8/29/2012,0,747650,9836746
78394,8/29/2012,Croton Edge Den (),746952,9837148
78394,8/29/2012,Dave Den (Talek),747491,9837478
78394,8/29/2012,Dave Den (Talek),747491,9837478
78394,8/29/2012,0,747260,9837613
78398,8/31/2012,"Bad Bushes, General (Talek)",747714,9835444
78401,8/31/2012,0,747583,9837118
78402,8/31/2012,Dave Den (Talek),747491,9837478
78399,8/31/2012,0,745008,9838204
78400,8/31/2012,0,742725,9839428
78412,9/2/2012,0,748311,9835118
78411,9/2/2012,"Bad Bushes, General (Talek)",747494,9835664
78406,9/2/2012,0,747116,9835768
78406,9/2/2012,0,747267,9835994
78409,9/2/2012,Stupid Tree (Talek),746997,9836480
78405,9/2/2012,Stupid Tree (Talek),746997,9836480
78413,9/2/2012,Stupid Tree (Talek),746997,9836480
78410,9/2/2012,0,747228,9836552
78413,9/2/2012,0,746925,9836810
78403,9/2/2012,0,747607,9836894
78404,9/2/2012,Croton Edge Den (),746952,9837148
78413,9/2/2012,Croton Edge Den (),746952,9837148
78413,9/2/2012,0,747026,9837214
78413,9/2/2012,0,747211,9837426
78403,9/2/2012,Dave Den (Talek),747491,9837478
78414,9/2/2012,Dave Den (Talek),747491,9837478
78414,9/2/2012,Dave Den (Talek),747491,9837478
78413,9/2/2012,Dave Den (Talek),747491,9837478
78408,9/2/2012,0,746037,9837552
78414,9/2/2012,Teapot Tree Crossing (Talek),747432,9837579
78407,9/2/2012,0,745831,9838494
78419,9/3/2012,0,746929,9835648
78419,9/3/2012,0,747027,9835766
78420,9/3/2012,0,747036,9835834
78424,9/3/2012,Main Den One Creek Crossing (Talek),747796.875,9836633
78416,9/3/2012,0,747589,9836960
78417,9/3/2012,Leopard Sex Crossing (Talek),747704,9837000
78417.1,9/3/2012,Leopard Sex Crossing (Talek),747704,9837000
78415,9/3/2012,Camel Crossing (Talek),749138,9837259
78425,9/3/2012,0,746838,9837330
78423,9/3/2012,Dave Den (Talek),747491,9837478
78418,9/3/2012,Dave Den (Talek),747491,9837478
78426,9/3/2012,Rhino Skull Lugga Crossing (Talek),746673,9837962
78422,9/3/2012,0,747623,9838042
78421,9/3/2012,0,748571,9838100
78427,9/3/2012,0,746764,9838366
78436,9/4/2012,0,746883,9836630
78438,9/4/2012,0,747512,9837262
78428,9/4/2012,0,751840,9837288
78431,9/4/2012,0,747146,9837476
78448,9/4/2012,Dave Den (Talek),747491,9837478
78431,9/4/2012,Dave Den (Talek),747491,9837478
78430,9/4/2012,Dave Den (Talek),747491,9837478
78429,9/4/2012,Dave Den (Talek),747365,9837478
78439,9/4/2012,Dave Den (Talek),747491,9837478
78447,9/4/2012,0,747367,9837480
78431,9/4/2012,0,747317,9837514
78431,9/4/2012,0,747317,9837514
78441,9/4/2012,Teapot Tree Crossing (Talek),747432,9837579
78440,9/4/2012,0,747321,9837580
78441.1,9/4/2012,Pee Spot Crossing (Talek),747225,9837906
78435,9/4/2012,0,747999,9837968
78443,9/4/2012,0,747041,9838230
78442,9/4/2012,0,746904,9838268
78446,9/4/2012,0,746525,9838268
78434,9/4/2012,0,745107,9838328
78444,9/4/2012,0,746919,9838329
78432,9/4/2012,Coucal Crossing (Talek),746604,9838360
78445,9/4/2012,Coucal Crossing (Talek),746604,9838360
78434,9/4/2012,0,745243,9838372
78437,9/4/2012,Maji Fisi (Talek),745018,9838398
78433,9/4/2012,,745373,9838436
78465,9/5/2012,0,748518,9834936
78465,9/5/2012,0,748351,9835100
78465,9/5/2012,0,747940,9835314
78464,9/5/2012,0,747590,9836228
78458,9/5/2012,Stupid Tree (Talek),746997,9836480
78457,9/5/2012,Stupid Tree (Talek),746997,9836480
78453,9/5/2012,Century Crossing (Talek),747636,9837248
78462,9/5/2012,Camel Crossing (Talek),749138,9837259
78454,9/5/2012,0,747514,9837402
78451,9/5/2012,0,747352,9837476
78452,9/5/2012,Dave Den (Talek),747491,9837478
78455,9/5/2012,Dave Den (Talek),747491,9837478
78466,9/5/2012,Dave Den (Talek),747491,9837478
78449,9/5/2012,Dave Den (Talek),747491,9837478
78463,9/5/2012,Dave Den (Talek),747491,9837478
78456,9/5/2012,Teapot Tree Crossing (Talek),747432,9837579
78461,9/5/2012,Paul's Tree (Talek),751530,9837604
78451,9/5/2012,0,747329,9837890
78450,9/5/2012,0,747445,9837982
78460,9/5/2012,Coucal Crossing (Talek),746604,9838360
78459,9/5/2012,Maji Fisi (Talek),745018,9838398
78475,9/6/2012,0,747103,9835782
78475,9/6/2012,0,747103,9835782
78474,9/6/2012,0,747202,9835864
78475,9/6/2012,0,747255,9835864
78475,9/6/2012,0,747379,9835868
78476,9/6/2012,0,747177,9835996
78473,9/6/2012,Stupid Tree (Talek),746997,9836480
78478,9/6/2012,0,747087,9837112
78470,9/6/2012,0,747438,9837378
78467,9/6/2012,Dave Den (Talek),747491,9837478
78469,9/6/2012,Dave Den (Talek),747491,9837478
78471,9/6/2012,Dave Den (Talek),747491,9837478
78470,9/6/2012,0,747323,9837504
78468,9/6/2012,Teapot Tree Crossing (Talek),747432,9837579
78472,9/6/2012,Pee Spot Crossing (Talek),747225,9837906
78477,9/6/2012,Rhino Skull Lugga Crossing (Talek),746673,9837962
78479,9/8/2012,0,747834,9836479
78481,9/8/2012,0,747599,9837000
78482,9/8/2012,Dave Den (Talek),747491,9837478
78481,9/8/2012,Dave Den (Talek),747491,9837478
78480,9/8/2012,0,746310,9837709
78488,9/9/2012,0,746120,9835288
78488,9/9/2012,0,746087,9835400
78486,9/9/2012,0,745330,9835468
78487,9/9/2012,0,745874,9835530
78488,9/9/2012,0,746042,9835537
78486,9/9/2012,0,745533,9835644
78488,9/9/2012,Choo (Talek),746012,9835940
78488,9/9/2012,0,745937,9836196
78485,9/9/2012,0,745951,9836243
78483,9/9/2012,0,745995,9836300
78483,9/9/2012,0,746318,9836372
78483,9/9/2012,0,746536,9836460
78483,9/9/2012,0,746697,9836710
78483,9/9/2012,0,747029,9837014
78483,9/9/2012,Daffy Duck Shrub (Talek),747248,9837085
78484,9/9/2012,Daffy Duck Shrub (Talek),747248,9837085
78483,9/9/2012,0,747286,9837293
78483,9/9/2012,Dave Den (Talek),747491,9837478
78490,9/9/2012,Dave Den (Talek),747491,9837478
78489,9/9/2012,0,746251,9837481
78489,9/9/2012,0,746071,9837650
78491,9/11/2012,Middle Sunrise Lugga Crossing (Talek),752430,9836689
78494,9/11/2012,Dave Den (Talek),747491,9837478
78493,9/11/2012,0,743861,9839114
78492,9/11/2012,0,744570,9839876
78497,9/12/2012,0,746767,9835774
78497,9/12/2012,0,747030,9835894
