Easting,Northing,Clan,Count,Date,Year,Month,Day,Time
727289,9842016,SS,1,2/15/2014,2014,2,15,18:25
748807,9836032,TW,3,2/16/2014,2014,2,16,6:51
749021,9835668,TW,2,2/16/2014,2014,2,16,18:52
721209,9848004,SN,1,2/16/2014,2014,2,16,18:22
722069,9846946,SN,2,2/16/2014,2014,2,16,18:59
722656,9846214,SN,2,2/16/2014,2014,2,16,19:03
748565,9837620,TW,1,2/17/2014,2014,2,17,6:56
746238,9838064,TW,5,2/17/2014,2014,2,17,7:18
744686,9830482,TW,2,2/17/2014,2014,2,17,18:09
743852,9840260,TW,2,2/17/2014,2014,2,17,18:16
742691,9840702,TW,2,2/17/2014,2014,2,17,18:21
745229,9837857,TW,1,2/17/2014,2014,2,17,18:38
745698,9837678,TW,2,2/17/2014,2014,2,17,18:40
727202,9842261,SS,2,2/17/2014,2014,2,17,7:10
726388,9838733,SS,1,2/17/2014,2014,2,17,8:07
727287,9842108,SS,4,2/17/2014,2014,2,17,8:33
727202,9842261,SS,1,2/17/2014,2014,2,17,8:36
717375,9839121,HZ,3,2/17/2014,2014,2,17,18:19
718077,9837971,HZ,3,2/17/2014,2014,2,17,18:35
748753,9837616,TW,2,2/18/2014,2014,2,18,5:46
745410,9837843,TW,1,2/18/2014,2014,2,18,7:55
747258,9836932,TW,1,2/19/2014,2014,2,19,17:43
744950,9839357,TW,2,2/19/2014,2014,2,19,18:03
743398,9838603,TW,1,2/19/2014,2014,2,19,18:23
743671,9840325,TW,6,2/21/2014,2014,2,21,7:51
726868,9839782,SS,2,2/21/2014,2014,2,21,17:46
727788,9841350,SS,2,2/21/2014,2014,2,21,18:01
747110,9836658,TW,2,2/22/2014,2014,2,22,18:46
747173,9836967,TW,2,2/22/2014,2014,2,22,18:48
747842,9836971,TW,3,2/22/2014,2014,2,22,19:02
720800,9847490,SN,1,2/22/2014,2014,2,22,17:55
717755,9841592,HZ,2,2/22/2014,2014,2,22,18:05
746430,9836807,TW,5,2/23/2014,2014,2,23,8:03
727190,9838811,SS,2,2/23/2014,2014,2,23,7:39
743582,9840381,TW,4,2/24/2014,2014,2,24,7:46
743516,9840214,TW,2,2/24/2014,2014,2,24,18:24
720711,9847624,SN,4,2/24/2014,2014,2,24,8:12
727202,9842261,SS,6,2/24/2014,2014,2,24,17:18
727447,9841906,SS,2,2/24/2014,2014,2,24,17:22
746673,9837962,TW,4,2/25/2014,2014,2,25,7:28
746035,9839346,TW,4,2/25/2014,2014,2,25,7:56
720736,9847609,SN,3,2/25/2014,2014,2,25,8:38
720736,9847609,SN,2,2/25/2014,2014,2,25,8:53
722659,9846790,SN,2,2/25/2014,2014,2,25,6:52
724479,9845899,SN,2,2/25/2014,2014,2,25,17:04
727275,9839694,SS,2,2/25/2014,2014,2,25,17:50
747797,9836633,TW,2,2/26/2014,2014,2,26,6:55
745229,9837857,TW,1,2/26/2014,2014,2,26,7:32
747797,9836633,TW,1,2/26/2014,2014,2,26,8:33
720755,9847607,SN,2,2/26/2014,2014,2,26,18:29
724271,9846885,SN,2,2/26/2014,2014,2,26,18:55
717613,9839341,HZ,2,2/26/2014,2014,2,26,7:26
718416,9839082,HZ,4,2/26/2014,2014,2,26,18:33
732881,9842047,MR,1,2/27/2014,2014,2,27,8:46
720624,9847584,SN,5,2/27/2014,2014,2,27,7:00
721252,9848732,SN,2,2/27/2014,2014,2,27,7:13
727118,9842034,SS,3,2/27/2014,2014,2,27,6:56
727276,9840484,SS,4,2/27/2014,2014,2,27,7:12
726898,9841516,SS,1,2/27/2014,2014,2,27,8:21
718416,9839082,HZ,1,2/27/2014,2014,2,27,18:26
717806,9839517,HZ,1,2/27/2014,2014,2,27,18:04
717338,9841733,HZ,2,2/27/2014,2014,2,27,18:29
743873,9830795,TW,2,2/28/2014,2014,2,28,7:51
743308,9840631,TW,1,2/28/2014,2014,2,28,7:55
734620,9843832,MR,1,2/28/2014,2014,2,28,19:33
720792,9847599,SN,5,2/28/2014,2014,2,28,7:07
726730,9841812,SS,6,2/28/2014,2014,2,28,8:17
750830,9838096,TW,1,3/1/2014,2014,3,1,8:27
724343,9846836,SN,2,3/1/2014,2014,3,1,6:53
718296,9839943,HZ,2,3/1/2014,2014,3,1,17:35
749773,9837505,TW,1,3/3/2014,2014,3,3,5:40
726173,9843975,SS,1,3/3/2014,2014,3,3,17:34
725217,9844446,SS,2,3/3/2014,2014,3,3,17:39
746918,9835687,TW,1,3/4/2014,2014,3,4,7:07
746997,9836480,TW,3,3/4/2014,2014,3,4,7:15
717269,9841706,HZ,2,3/4/2014,2014,3,4,18:07
724753,9846713,SN,2,3/5/2014,2014,3,5,7:13
729994,9840402,MR,3,3/6/2014,2014,3,6,8:27
723441,9844921,SN,4,3/6/2014,2014,3,6,6:25
724626,9846648,SN,2,3/9/2014,2014,3,9,6:34
746689,9836563,TW,4,3/10/2014,2014,3,10,7:11
723441,9844921,SN,1,3/10/2014,2014,3,10,6:34
744885,9838400,TW,1,3/11/2014,2014,3,11,7:16
743146,9835003,TW,1,3/12/2014,2014,3,12,7:43
724629,9845038,SN,1,3/12/2014,2014,3,12,6:32
748222,9836706,TW,2,3/17/2014,2014,3,17,6:28
748662,9836751,TW,3,3/17/2014,2014,3,17,6:59
743072,9830570,TW,3,3/18/2014,2014,3,18,9:42
748032,9833718,TW,1,3/18/2014,2014,3,18,17:49
739000,9840200,FT,1,3/18/2014,2014,3,18,5:43
723441,9844921,SN,2,3/18/2014,2014,3,18,6:12
750806,9837655,TW,2,3/19/2014,2014,3,19,17:23
739194,9840395,FT,1,3/19/2014,2014,3,19,8:09
720746,9847610,SN,2,3/19/2014,2014,3,19,17:50
748222,9836706,TW,2,3/20/2014,2014,3,20,17:41
723441,9844921,SN ,4,3/20/2014,2014,3,20,8:17
730222,9839832,MR,1,3/21/2014,2014,3,21,7:48
743212,9836350,TW,1,3/22/2014,2014,3,22,7:08
718296,9839943,HZ,1,3/23/2014,2014,3,23,18:04
727558,9840214,SS,1,3/24/2014,2014,3,24,8:02
727202,9842261,SS,1,3/24/2014,2014,3,24,8:21
724359,9844879,SN,5,3/27/2014,2014,3,27,8:18
725371,9837816,SS,2,3/27/2014,2014,3,27,7:20
723102,9844843,SN,1,3/28/2014,2014,3,28,18:27
718315,9841370,HZ,1,3/29/2014,2014,3,29,19:42
