"","year","month","UTME","UTMN"
"927",2012,7,727671,9841526
"928",2012,7,727702,9840968
"929",2012,7,727917,9841606
"930",2012,7,727937,9841166
"931",2012,7,727948,9841056
"932",2012,7,727951,9841092
"933",2012,7,728050,9841510
"934",2012,7,728194,9841048
"935",2012,7,728209,9841382
"936",2012,7,728214,9841254
"937",2012,7,728239,9841350
"938",2012,7,728525,9841336
"939",2012,7,727377,9840658
"940",2012,7,727377,9840658
"941",2012,7,727377,9840658
"942",2012,7,727377,9840658
"943",2012,7,727377,9840658
"944",2012,7,728012,9839768
"945",2012,7,728673,9840868
"946",2012,7,728732,9841160
"947",2012,7,725305,9843366
"948",2012,7,725305,9843366
"949",2012,7,725179,9843638
"950",2012,7,726525,9842438
"951",2012,7,726766,9842190
"952",2012,7,725584,9844376
"953",2012,7,728578,9840730
"954",2012,7,728379,9840818
"955",2012,7,728392,9840880
"956",2012,7,728418,9841202
"957",2012,7,728653,9841170
"958",2012,7,728678,9839786
"959",2012,7,728681,9839738
"960",2012,7,728681,9839738
"961",2012,7,728948,9841126
"962",2012,7,729006,9841040
"963",2012,7,726823,9841554
"964",2012,7,726298,9842460
"965",2012,7,725176,9842435
"966",2012,7,725217,9842489
"967",2012,7,725219,9841920
"968",2012,7,725657,9841858
"969",2012,7,716432,9842596
"970",2012,7,718184,9842567
"971",2012,7,716432,9842596
"972",2012,7,716432,9842596
"973",2012,7,719202,9842562
"974",2012,7,718296,9839943
"975",2012,7,718184,9842567
"976",2012,7,716432,9842596
"977",2012,7,718184,9842567
"978",2012,7,718184,9842567
"979",2012,7,716432,9842596
"980",2012,7,716432,9842596
"981",2012,7,718312,9841368
"982",2012,7,718184,9842567
"983",2012,7,716432,9842596
"984",2012,7,718184,9842567
"985",2012,8,747491,9837478
"986",2012,8,747292,9837536
"987",2012,8,747043,9837784
"988",2012,8,746911,9837856
"989",2012,8,747027,9838166
"990",2012,8,746269,9838353
"991",2012,8,746604,9838360
"992",2012,8,745002,9838762
"993",2012,8,744830,9838980
"994",2012,8,744739,9839497
"995",2012,8,747750,9837284
"996",2012,8,747453,9836358
"997",2012,8,748222,9836706
"998",2012,8,748265,9837052
"999",2012,8,747491,9837478
"1000",2012,8,747491,9837478
"1001",2012,8,747491,9837478
"1002",2012,8,747491,9837478
"1003",2012,8,751982,9837697
"1004",2012,8,746786,9838026
"1005",2012,8,746463,9838256
"1006",2012,8,745018,9838398
"1007",2012,8,745018,9838398
"1008",2012,8,744764,9838662
"1009",2012,8,745310,9838783
"1010",2012,8,744816,9838999
"1011",2012,8,745133,9839148
"1012",2012,8,745344,9839536
"1013",2012,8,744658,9839905
"1014",2012,8,743807,9840129
"1015",2012,8,743615,9840133
"1016",2012,8,748646,9836742
"1017",2012,8,746431,9837129
"1018",2012,8,746952,9837148
"1019",2012,8,746952,9837148
"1020",2012,8,746952,9837148
"1021",2012,8,746265,9837236
"1022",2012,8,746672,9837784
"1023",2012,8,746530,9837867
"1024",2012,8,746673,9837962
"1025",2012,8,744669,9839714
"1026",2012,8,746917,9836624
"1027",2012,8,746829,9837101
"1028",2012,8,746952,9837148
"1029",2012,8,744570,9840112
"1030",2012,8,747521,9837010
"1031",2012,8,749045,9837076
"1032",2012,8,747248,9837085
"1033",2012,8,746952,9837148
"1034",2012,8,746952,9837148
"1035",2012,8,746952,9837148
"1036",2012,8,746952,9837148
"1037",2012,8,747432,9837579
"1038",2012,8,747004,9837650
"1039",2012,8,747285,9837720
"1040",2012,8,746673,9837962
"1041",2012,8,746269,9838353
"1042",2012,8,746766,9838363
"1043",2012,8,744639,9839920
"1044",2012,8,744312,9840625
"1045",2012,8,744223,9840713
"1046",2012,8,747977,9836641
"1047",2012,8,746952,9837148
"1048",2012,8,746129,9837475
"1049",2012,8,747791,9835237
"1050",2012,8,748059,9835306
"1051",2012,8,747613,9835319
"1052",2012,8,747797,9836633
"1053",2012,8,746952,9837148
"1054",2012,8,751982,9837697
"1055",2012,8,744019,9839587
"1056",2012,8,747281,9835571
"1057",2012,8,747024,9836624
"1058",2012,8,748222,9836706
"1059",2012,8,746952,9837148
"1060",2012,8,746952,9837148
"1061",2012,8,746952,9837148
"1062",2012,8,746952,9837148
"1063",2012,8,747486,9837238
"1064",2012,8,747439,9837304
"1065",2012,8,751982,9837697
"1066",2012,8,750701,9837805
"1067",2012,8,747723,9838018
"1068",2012,8,745691,9838539
"1069",2012,8,745418,9838928
"1070",2012,8,747750,9837284
"1071",2012,8,747750,9837284
"1072",2012,8,747390,9835844
"1073",2012,8,747797,9836633
"1074",2012,8,747646,9836734
"1075",2012,8,748455,9836749
"1076",2012,8,747634,9836755
"1077",2012,8,748080,9836916
"1078",2012,8,747837,9837139
"1079",2012,8,746952,9837148
"1080",2012,8,746952,9837148
"1081",2012,8,746952,9837148
"1082",2012,8,746829,9837364
"1083",2012,8,747481,9837428
"1084",2012,8,748044,9837449
"1085",2012,8,747432,9837579
"1086",2012,8,747432,9837579
"1087",2012,8,750705,9837805
"1088",2012,8,746530,9837867
"1089",2012,8,746407,9838250
"1090",2012,8,744395,9838300
"1091",2012,8,745850,9838448
"1092",2012,8,742592,9839001
"1093",2012,8,743691,9840189
"1094",2012,8,743474,9840216
"1095",2012,8,742984,9840360
"1096",2012,8,747619,9836624
"1097",2012,8,748382,9836682
"1098",2012,8,748590,9836818
"1099",2012,8,746952,9837148
"1100",2012,8,746952,9837148
"1101",2012,8,748565,9837620
"1102",2012,8,746815,9837630
"1103",2012,8,746984,9838210
"1104",2012,8,745622,9838478
"1105",2012,8,743330,9838664
"1106",2012,8,745154,9839125
"1107",2012,8,744755,9839572
"1108",2012,8,743645,9840175
"1109",2012,8,748050,9835314
"1110",2012,8,743487,9836400
"1111",2012,8,748610,9836574
"1112",2012,8,747039,9837052
"1113",2012,8,747248,9837085
"1114",2012,8,746952,9837148
"1115",2012,8,751982,9837697
"1116",2012,8,751982,9837697
"1117",2012,8,748233,9837842
"1118",2012,8,747889,9837962
"1119",2012,8,743840,9840120
"1120",2012,8,748565,9837620
"1121",2012,8,743583,9840182
"1122",2012,8,747515,9836182
"1123",2012,8,747004,9836618
"1124",2012,8,747138,9836691
"1125",2012,8,746929,9836905
"1126",2012,8,748114,9836964
"1127",2012,8,747599,9837074
"1128",2012,8,746952,9837148
"1129",2012,8,746952,9837148
"1130",2012,8,746952,9837148
"1131",2012,8,747644,9836696
"1132",2012,8,747621,9836702
"1133",2012,8,748222,9836706
"1134",2012,8,747182,9836715
"1135",2012,8,747629,9836757
"1136",2012,8,747493,9836955
"1137",2012,8,747083,9837084
"1138",2012,8,747634,9837096
"1139",2012,8,747634,9837096
"1140",2012,8,746952,9837148
"1141",2012,8,746952,9837148
"1142",2012,8,746952,9837148
"1143",2012,8,746952,9837148
"1144",2012,8,747636,9837248
"1145",2012,8,747495,9837292
"1146",2012,8,747127,9837296
"1147",2012,8,747501,9837368
"1148",2012,8,747491,9837478
"1149",2012,8,747491,9837478
"1150",2012,8,747491,9837478
"1151",2012,8,747491,9837478
"1152",2012,8,747491,9837478
"1153",2012,8,747491,9837478
"1154",2012,8,751870,9837590
"1155",2012,8,751982,9837697
"1156",2012,8,746269,9838353
"1157",2012,8,746604,9838360
"1158",2012,8,747995,9836368
"1159",2012,8,746997,9836480
"1160",2012,8,747703,9836738
"1161",2012,8,747703,9836738
"1162",2012,8,747233,9836854
"1163",2012,8,747233,9836854
"1164",2012,8,744059,9837094
"1165",2012,8,746952,9837148
"1166",2012,8,747491,9837478
"1167",2012,8,747491,9837478
"1168",2012,8,747491,9837478
"1169",2012,8,747491,9837478
"1170",2012,8,747617,9837776
"1171",2012,8,745541,9838590
"1172",2012,8,745127,9839152
"1173",2012,8,747880,9835456
"1174",2012,8,747357,9836480
"1175",2012,8,747665,9836714
"1176",2012,8,747072,9836734
"1177",2012,8,747579,9836861
"1178",2012,8,747268,9836933
"1179",2012,8,747704,9837000
"1180",2012,8,746952,9837148
"1181",2012,8,746952,9837148
"1182",2012,8,747636,9837248
"1183",2012,8,747491,9837478
"1184",2012,8,747491,9837478
"1185",2012,8,747491,9837478
"1186",2012,8,747217,9837538
"1187",2012,8,747432,9837579
"1188",2012,8,747497,9837972
"1189",2012,8,747533,9838052
"1190",2012,8,747439,9838056
"1191",2012,8,746843,9838240
"1192",2012,8,746604,9838360
"1193",2012,8,742232,9838688
"1194",2012,8,743740,9839806
"1195",2012,8,747100,9835502
"1196",2012,8,747080,9835587
"1197",2012,8,747029,9835765
"1198",2012,8,747360,9836241
"1199",2012,8,746895,9836627
"1200",2012,8,747497,9836633
"1201",2012,8,747645,9836711
"1202",2012,8,747319,9836892
"1203",2012,8,747704,9837000
"1204",2012,8,747609,9837089
"1205",2012,8,747609,9837089
"1206",2012,8,746952,9837148
"1207",2012,8,746952,9837148
"1208",2012,8,746952,9837148
"1209",2012,8,747636,9837248
"1210",2012,8,747506,9837286
"1211",2012,8,747491,9837478
"1212",2012,8,747491,9837478
"1213",2012,8,745572,9838558
"1214",2012,8,747656,9839802
"1215",2012,8,746567,9834728
"1216",2012,8,745754,9834904
"1217",2012,8,748275,9834958
"1218",2012,8,745645,9834986
"1219",2012,8,745645,9834986
"1220",2012,8,745825,9834988
"1221",2012,8,745894,9835008
"1222",2012,8,747371,9836013
"1223",2012,8,747331,9836349
"1224",2012,8,747797,9836633
"1225",2012,8,747491,9837478
"1226",2012,8,751982,9837697
"1227",2012,8,750477,9837748
"1228",2012,8,746834,9834298
"1229",2012,8,746834,9834298
"1230",2012,8,746413,9834801
"1231",2012,8,747679,9835044
"1232",2012,8,747733,9835094
"1233",2012,8,746590,9835232
"1234",2012,8,747747,9835303
"1235",2012,8,747088,9835368
"1236",2012,8,747088,9835368
"1237",2012,8,747088,9835368
"1238",2012,8,746986,9835444
"1239",2012,8,747100,9835502
"1240",2012,8,747100,9835502
"1241",2012,8,747100,9835502
"1242",2012,8,747163,9835719
"1243",2012,8,747163,9835719
"1244",2012,8,747292,9835782
"1245",2012,8,747355,9836373
"1246",2012,8,747457,9836406
"1247",2012,8,747797,9836633
"1248",2012,8,748560,9836678
"1249",2012,8,747155,9836884
"1250",2012,8,747139,9836888
"1251",2012,8,747518,9836950
"1252",2012,8,746889,9837042
"1253",2012,8,747593,9837096
"1254",2012,8,746952,9837148
"1255",2012,8,746952,9837148
"1256",2012,8,746952,9837148
"1257",2012,8,746952,9837148
"1258",2012,8,747636,9837248
"1259",2012,8,747491,9837478
"1260",2012,8,747491,9837478
"1261",2012,8,746673,9837962
"1262",2012,8,743365,9840268
"1263",2012,8,749351,9834286
"1264",2012,8,747239,9835908
"1265",2012,8,747887,9836762
"1266",2012,8,747233,9836926
"1267",2012,8,746952,9837148
"1268",2012,8,747491,9837478
"1269",2012,8,747491,9837478
"1270",2012,8,747491,9837478
"1271",2012,8,747491,9837478
"1272",2012,8,746799,9837884
"1273",2012,8,746440,9838224
"1274",2012,8,745227,9839117
"1275",2012,8,747491,9837478
"1276",2012,8,747815,9833923
"1277",2012,8,747874,9834779
"1278",2012,8,747100,9835502
"1279",2012,8,747100,9835502
"1280",2012,8,747371,9836013
"1281",2012,8,747797,9836633
"1282",2012,8,747660,9836703
"1283",2012,8,747336,9836901
"1284",2012,8,747495,9837107
"1285",2012,8,746952,9837148
"1286",2012,8,752229,9837166
"1287",2012,8,747451,9837367
"1288",2012,8,747797,9836633
"1289",2012,8,747590,9837100
"1290",2012,8,746952,9837148
"1291",2012,8,746952,9837148
"1292",2012,8,746737,9837454
"1293",2012,8,747491,9837478
"1294",2012,8,746269,9838353
"1295",2012,8,743070,9840214
"1296",2012,8,746088,9835084
"1297",2012,8,747100,9835502
"1298",2012,8,746982,9835586
"1299",2012,8,747581,9836945
"1300",2012,8,747576,9837122
"1301",2012,8,747576,9837122
"1302",2012,8,747577,9837122
"1303",2012,8,746952,9837148
"1304",2012,8,746952,9837148
"1305",2012,8,746952,9837148
"1306",2012,8,747636,9837248
"1307",2012,8,747538,9837390
"1308",2012,8,747538,9837399
"1309",2012,8,747491,9837478
"1310",2012,8,747491,9837478
"1311",2012,8,747491,9837478
"1312",2012,8,747491,9837478
"1313",2012,8,747491,9837478
"1314",2012,8,747491,9837478
"1315",2012,8,747491,9837478
"1316",2012,8,747491,9837478
"1317",2012,8,747491,9837478
"1318",2012,8,746696,9837595
"1319",2012,8,746062,9838304
"1320",2012,8,746269,9838353
"1321",2012,8,745133,9839152
"1322",2012,8,747160,9835875
"1323",2012,8,747160,9835875
"1324",2012,8,746997,9836480
"1325",2012,8,746843,9836609
"1326",2012,8,747650,9836746
"1327",2012,8,746952,9837148
"1328",2012,8,747491,9837478
"1329",2012,8,747491,9837478
"1330",2012,8,747260,9837613
"1331",2012,8,747714,9835444
"1332",2012,8,747583,9837118
"1333",2012,8,747491,9837478
"1334",2012,8,745008,9838204
"1335",2012,8,742725,9839428
"1336",2012,8,739334,9840203
"1337",2012,8,739513,9840535
"1338",2012,8,739474,9840085
"1339",2012,8,740033,9840201
"1340",2012,8,741195,9840476
"1341",2012,8,741325,9840418
"1342",2012,8,741195,9840476
"1343",2012,8,741195,9840476
"1344",2012,8,739339,9840210
"1345",2012,8,739696,9839992
"1346",2012,8,740143,9840204
"1347",2012,8,741195,9840476
"1348",2012,8,740467,9840287
"1349",2012,8,740729,9840319
"1350",2012,8,740634,9840027
"1351",2012,8,740598,9840300
"1352",2012,8,738962,9839646
"1353",2012,8,738492,9839360
"1354",2012,8,738181,9839390
"1355",2012,8,737436,9839312
"1356",2012,8,738112,9839386
"1357",2012,8,738219,9839474
"1358",2012,8,738492,9839360
"1359",2012,8,738492,9839360
"1360",2012,8,738596,9839296
"1361",2012,8,738596,9839296
"1362",2012,8,740762,9841843
"1363",2012,8,742318,9840937
"1364",2012,8,738492,9839360
"1365",2012,8,738596,9839296
"1366",2012,8,742483,9840522
"1367",2012,8,738160,9840086
"1368",2012,8,738596,9839296
"1369",2012,8,742433,9840406
"1370",2012,8,738596,9839296
"1371",2012,8,740774,9841664
"1372",2012,8,738596,9839296
"1373",2012,8,738596,9839296
"1374",2012,8,740335,9838508
"1375",2012,8,738588,9841814
"1376",2012,8,741564,9841162
"1377",2012,8,738596,9839296
"1378",2012,8,738596,9839296
"1379",2012,8,740598,9840300
"1380",2012,8,740495,9840660
"1381",2012,8,739339,9840210
"1382",2012,8,739175,9840152
"1383",2012,8,739261,9840022
"1384",2012,8,738596,9839296
"1385",2012,8,732686,9844928
"1386",2012,8,731144,9843740
"1387",2012,8,731645,9843612
"1388",2012,8,731144,9843740
"1389",2012,8,731498,9844750
"1390",2012,8,731144,9843740
"1391",2012,8,731826,9841294
"1392",2012,8,731047,9841740
"1393",2012,8,734722,9843020
"1394",2012,8,734893,9842768
"1395",2012,8,731645,9843612
"1396",2012,8,731144,9843740
"1397",2012,8,731581,9844082
"1398",2012,8,731639,9844552
"1399",2012,8,724891,9848072
"1400",2012,8,731144,9843740
"1401",2012,8,731645,9843612
"1402",2012,8,731144,9843740
"1403",2012,8,732184,9844985
"1404",2012,8,730105,9843861
"1405",2012,8,730364,9843397
"1406",2012,8,731144,9843740
"1407",2012,8,731144,9843740
"1408",2012,8,722963,9844828
"1409",2012,8,723293,9844872
"1410",2012,8,719841,9851154
"1411",2012,8,719841,9851154
"1412",2012,8,719841,9851154
"1413",2012,8,719841,9851154
"1414",2012,8,719841,9851154
"1415",2012,8,719841,9851154
"1416",2012,8,720934,9845326
"1417",2012,8,720938,9845934
"1418",2012,8,719781,9851170
"1419",2012,8,719781,9851170
"1420",2012,8,719781,9851170
"1421",2012,8,725036,9844660
"1422",2012,8,719919,9851134
"1423",2012,8,719919,9851134
"1424",2012,8,719919,9851134
"1425",2012,8,719919,9851134
"1426",2012,8,719919,9851134
"1427",2012,8,719919,9851134
"1428",2012,8,719919,9851134
"1429",2012,8,719919,9851134
"1430",2012,8,719919,9851134
"1431",2012,8,719919,9851134
"1432",2012,8,719919,9851134
"1433",2012,8,719919,9851134
"1434",2012,8,719919,9851134
"1435",2012,8,719919,9851134
"1436",2012,8,719919,9851134
"1437",2012,8,719919,9851134
"1438",2012,8,719919,9851134
"1439",2012,8,719919,9851134
"1440",2012,8,719919,9851134
"1441",2012,8,719919,9851134
"1442",2012,8,719919,9851134
"1443",2012,8,719919,9851134
"1444",2012,8,719919,9851134
"1445",2012,8,719919,9851134
"1446",2012,8,720003,9850994
"1447",2012,8,720008,9850918
"1448",2012,8,720191,9851016
"1449",2012,8,724529,9846377
"1450",2012,8,724519,9846102
"1451",2012,8,724533,9846160
"1452",2012,8,720921,9848834
"1453",2012,8,721251,9848770
"1454",2012,8,721938,9848770
"1455",2012,8,720930,9849994
"1456",2012,8,720749,9849936
"1457",2012,8,720851,9849172
"1458",2012,8,720866,9846168
"1459",2012,8,720919,9850730
"1460",2012,8,720921,9850618
"1461",2012,8,720922,9850350
"1462",2012,8,720922,9849384
"1463",2012,8,721192,9849176
"1464",2012,8,720751,9851603
"1465",2012,8,720751,9851603
"1466",2012,8,720832,9851358
"1467",2012,8,721209,9848004
"1468",2012,8,721110,9847720
"1469",2012,8,721260,9848134
"1470",2012,8,721271,9848174
"1471",2012,8,721969,9847698
"1472",2012,8,725211,9843536
"1473",2012,8,720508,9848034
"1474",2012,8,719267,9849152
"1475",2012,8,719916,9848848
"1476",2012,8,720065,9848848
"1477",2012,8,724559,9845254
"1478",2012,8,724564,9845396
"1479",2012,8,721561,9847466
"1480",2012,8,721859,9847679
"1481",2012,8,721959,9847704
"1482",2012,8,722052,9847772
"1483",2012,8,722240,9846822
"1484",2012,8,723015,9847132
"1485",2012,8,723300,9847246
"1486",2012,8,720158,9851476
"1487",2012,8,727428,9844168
"1488",2012,8,728226,9840294
"1489",2012,8,728279,9840234
"1490",2012,8,727025,9841466
"1491",2012,8,727041,9841040
"1492",2012,8,727117,9841412
"1493",2012,8,727191,9841260
"1494",2012,8,726679,9842348
"1495",2012,8,726752,9842260
"1496",2012,8,726936,9842124
"1497",2012,8,727048,9842054
"1498",2012,8,727151,9842654
"1499",2012,8,727491,9841886
"1500",2012,8,727595,9841890
"1501",2012,8,728141,9840611
"1502",2012,8,727906,9840940
"1503",2012,8,727941,9840452
"1504",2012,8,727944,9840788
"1505",2012,8,728137,9840734
"1506",2012,8,728165,9840734
"1507",2012,8,728165,9840734
"1508",2012,8,728590,9839828
"1509",2012,8,727157,9839800
"1510",2012,8,727277,9839832
"1511",2012,8,727296,9840096
"1512",2012,8,727403,9840298
"1513",2012,8,727454,9839678
"1514",2012,8,727471,9840386
"1515",2012,8,727624,9840472
"1516",2012,8,727721,9840102
"1517",2012,8,727879,9840322
"1518",2012,8,726452,9838924
"1519",2012,8,727197,9839046
"1520",2012,8,727200,9839050
"1521",2012,8,727861,9841405
"1522",2012,8,727861,9841405
"1523",2012,8,727861,9841405
"1524",2012,8,727861,9841405
"1525",2012,8,727861,9841405
"1526",2012,8,727861,9841405
"1527",2012,8,727601,9841566
"1528",2012,8,727636,9841580
"1529",2012,8,727637,9841568
"1530",2012,8,727671,9841586
"1531",2012,8,727698,9841500
"1532",2012,8,727699,9841652
"1533",2012,8,727821,9841488
"1534",2012,8,727893,9841268
"1535",2012,8,727924,9841242
"1536",2012,8,727937,9841162
"1537",2012,8,727937,9841160
"1538",2012,8,727949,9841060
"1539",2012,8,728142,9841444
"1540",2012,8,727377,9840658
"1541",2012,8,727377,9840658
"1542",2012,8,727377,9840658
"1543",2012,8,727377,9840658
"1544",2012,8,727377,9840658
"1545",2012,8,727377,9840658
"1546",2012,8,727377,9840658
"1547",2012,8,727377,9840658
"1548",2012,8,727377,9840658
"1549",2012,8,727377,9840658
"1550",2012,8,727377,9840658
"1551",2012,8,727377,9840658
"1552",2012,8,727377,9840658
"1553",2012,8,727377,9840658
"1554",2012,8,727377,9840658
"1555",2012,8,727377,9840658
"1556",2012,8,727377,9840658
"1557",2012,8,727377,9840658
"1558",2012,8,727377,9840658
"1559",2012,8,727377,9840658
"1560",2012,8,727377,9840658
"1561",2012,8,727377,9840658
"1562",2012,8,727377,9840658
"1563",2012,8,727377,9840658
"1564",2012,8,727377,9840658
"1565",2012,8,727377,9840658
"1566",2012,8,727377,9840658
"1567",2012,8,727377,9840658
"1568",2012,8,727377,9840658
"1569",2012,8,727377,9840658
"1570",2012,8,727377,9840658
"1571",2012,8,727377,9840658
"1572",2012,8,727377,9840658
"1573",2012,8,727377,9840658
"1574",2012,8,727377,9840658
"1575",2012,8,727377,9840658
"1576",2012,8,727463,9840543
"1577",2012,8,727353,9840692
"1578",2012,8,727353,9840692
"1579",2012,8,727353,9840692
"1580",2012,8,727353,9840692
"1581",2012,8,727353,9840692
"1582",2012,8,727353,9840692
"1583",2012,8,727353,9840692
"1584",2012,8,728405,9842518
"1585",2012,8,728411,9841934
"1586",2012,8,728518,9842348
"1587",2012,8,728534,9842484
"1588",2012,8,725158,9841224
"1589",2012,8,728633,9841538
